Author;IdInDiva;Type;Year;LevelND
Roxberg, Åsa;921111;Artikel i tidskrift;2015;0
Rubio Lind, Anna;801051;Kapitel i bok, del av antologi;2014;0
Rudström, Maria;343800;Artikel i tidskrift;2011;1
Rudström, Maria;410041;Artikel i tidskrift;2012;1
Ruiz-Pavon, Lorena;536992;Artikel i tidskrift;2012;1
Ruiz-Pavon, Lorena;542018;Artikel i tidskrift;2012;2
Ruiz-Pavon, Lorena;587472;Artikel i tidskrift;2013;2
Ruiz-Pavon, Lorena;638664;Artikel i tidskrift;2013;1
Runeson, Ingrid;795534;Artikel i tidskrift;2015;1
Rupar-Gadd, Katarina;916992;Konferensbidrag;2015;0
Rupar-Gadd, Katarina;916995;Konferensbidrag;2015;0
Rusner, Marie;535998;Artikel i tidskrift;2013;1
Rydström, Sara;476261;Kapitel i bok, del av antologi;2011;1
Rytting, Leif;394832;Artikel i tidskrift;2013;0
Råberg, Michael;665949;Konferensbidrag;2013;0
Råberg, Michael;665951;Konferensbidrag;2013;0
Safipour, Jalal;773147;Artikel i tidskrift;2015;1
Safipour, Jalal;854456;Artikel i tidskrift;2015;1
Sahlin, Johan;642486;Kapitel i bok, del av antologi;2013;1
Sahlin, Ullrika;410526;Artikel i tidskrift;2011;1
Sahlin, Ullrika;418350;Konferensbidrag;2011;0
Sahlin, Ullrika;418353;Konferensbidrag;2011;0
Sahlin, Ullrika;418354;Konferensbidrag;2011;0
Sahlin, Ullrika;468884;Artikel i tidskrift;2011;1
Sahlin, Ullrika;469080;Artikel i tidskrift;2011;1
Sahlin, Ullrika;513860;Artikel i tidskrift;2012;0
Sahlin, Ullrika;567961;Artikel i tidskrift;2013;1
Sahlin, Ullrika;582480;Artikel i tidskrift;2013;2
Sahlin, Ullrika;638774;Artikel i tidskrift;2013;2
Sahlin, Ullrika;639899;Artikel i tidskrift;2014;1
Sahlin, Ullrika;694704;Artikel i tidskrift;2014;2
Sahlin, Ullrika;972672;Artikel i tidskrift;2013;2
Sahlin, Ullrika;972679;Artikel i tidskrift;2013;2
Sahlin, Ullrika;972680;Artikel i tidskrift;2013;2
Salavati, Sadaf;461511;Konferensbidrag;2011;1
Salavati, Sadaf;461512;Konferensbidrag;2011;1
Salavati, Sadaf;474798;Konferensbidrag;2011;1
Salavati, Sadaf;474799;Konferensbidrag;2011;1
Salavati, Sadaf;481401;Konferensbidrag;2011;0
Salavati, Sadaf;555411;Konferensbidrag;2012;0
Salavati, Sadaf;621076;Artikel i tidskrift;2013;2
Salavati, Sadaf;624881;Konferensbidrag;2012;0
Salavati, Sadaf;735562;Konferensbidrag;2014;0
Salmose, Niklas;756453;Artikel i tidskrift;2014;0
Salmose, Niklas;820666;Kapitel i bok, del av antologi;2014;0
Salmose, Niklas;865157;Kapitel i bok, del av antologi;2015;2
Salomon, Paulo;343165;Artikel i tidskrift;2011;2
Salomon, Paulo;395523;Artikel i tidskrift;2011;1
Salomon, Paulo;572253;Artikel i tidskrift;2013;1
Salomon, Paulo;579823;Artikel i tidskrift;2012;1
Salomon, Paulo;627263;Artikel i tidskrift;2013;1
Salomonsson, Anna;720299;Artikel i tidskrift;2014;2
Salonen, Tapio;790615;Artikel i tidskrift;2015;2
Samyn, Dieter R.;476118;Artikel i tidskrift;2011;1
Samyn, Dieter R.;536992;Artikel i tidskrift;2012;1
Samyn, Dieter R.;542018;Artikel i tidskrift;2012;2
Samyn, Dieter R.;574482;Artikel i tidskrift;2012;1
Samyn, Dieter R.;660376;Artikel i tidskrift;2013;1
Sandberg, Dick;388507;Artikel i tidskrift;2011;1
Sandberg, Dick;515107;Konferensbidrag;2012;0
Sandberg, Dick;528214;Bok;2012;0
Sandberg, Dick;528229;Konferensbidrag;2012;0
Sandberg, Dick;528251;Artikel i tidskrift;2011;1
Sandberg, Dick;529700;Artikel, forskningsöversikt;2013;1
Sandberg, Dick;529706;Artikel i tidskrift;2013;1
Sandberg, Dick;543181;Konferensbidrag;2011;0
Sandberg, Dick;635638;Konferensbidrag;2013;1
Sandberg, Dick;640818;Konferensbidrag;2013;0
Sandberg, Dick;650573;Konferensbidrag;2013;0
Sandberg, Dick;654066;Konferensbidrag;2013;0
Sandberg, Dick;661145;Konferensbidrag;2013;0
Sandberg, Dick;661146;Konferensbidrag;2013;0
Sandberg, Dick;663483;Artikel i tidskrift;2013;1
Sandberg, Dick;663484;Artikel i tidskrift;2013;1
Sandberg, Dick;663485;Artikel i tidskrift;2013;1
Sandberg, Dick;663486;Artikel i tidskrift;2013;1
Sandberg, Fredrik;438989;Konferensbidrag;2011;0
Sandberg, Fredrik;523977;Konferensbidrag;2012;1
Sandberg, Fredrik;641875;Konferensbidrag;2012;1
Sandberg, Ingmarie;805295;Konferensbidrag;2015;0
Sandberg, Susanne;418267;Artikel i tidskrift;2011;1
Sandberg, Susanne;452832;Kapitel i bok, del av antologi;2011;1
Sandberg, Susanne;504929;Artikel i tidskrift;2014;0
Sandberg, Susanne;627206;Artikel i tidskrift;2013;1
Sandberg, Susanne;661564;Artikel i tidskrift;2014;2
Sandberg, Susanne;804951;Artikel i tidskrift;2015;1
Sandberg, Viktoria;728610;Artikel i tidskrift;2014;1
Sandgren, Anna;805625;Artikel i tidskrift;2014;1
Sandholm, Kerstin;524795;Artikel i tidskrift;2013;1
Sandholm, Kerstin;529015;Artikel i tidskrift;2012;0
Sandholm, Kerstin;781034;Artikel i tidskrift;2015;2
Sandholm, Kerstin;781085;Artikel i tidskrift;2014;1
Sandholm, Kerstin;790705;Artikel i tidskrift;2015;1
Sandholm, Kerstin;806013;Artikel i tidskrift;2015;2
Sandholm, Kerstin;849065;Artikel i tidskrift;2015;1
Sandström, Sven-Erik;525419;Artikel i tidskrift;2012;1
Sandström, Sven-Erik;525440;Artikel i tidskrift;2012;0
Sandström, Sven-Erik;714590;Artikel i tidskrift;2014;1
Sandvall, Lisbeth;778219;Kapitel i bok, del av antologi;2013;0
Sandvall, Lisbeth;821465;Konferensbidrag;2015;0
Sarenbo, Sirkku;463729;Artikel i tidskrift;2011;1
Sarenbo, Sirkku;570372;Konferensbidrag;2012;0
Sarenbo, Sirkku;572886;Konferensbidrag;2012;0
Sarenbo, Sirkku;617349;Artikel i tidskrift;2013;0
Sarenbo, Sirkku;710916;Artikel i tidskrift;2014;1
Sarenbo, Sirkku;710918;Artikel i tidskrift;2014;2
Sarenbo, Sirkku;719762;Artikel i tidskrift;2014;1
Sarenbo, Sirkku;793972;Bok;2015;0
Sarmiento, Miguel Angel;786672;Konferensbidrag;2014;0
Sarmiento, Miguel Angel;908218;Konferensbidrag;2015;0
Sarstrand Marekovic, Anna-Maria;763307;Artikel i tidskrift;2012;1
Sarstrand Marekovic, Anna-Maria;913348;Kapitel i bok, del av antologi;2012;0
Sathre, Roger;455210;Artikel i tidskrift;2011;1
Sathre, Roger;472141;Artikel i tidskrift;2012;1
Sathre, Roger;472164;Konferensbidrag;2011;0
Sathre, Roger;528763;Artikel i tidskrift;2012;1
Sathre, Roger;546847;Artikel i tidskrift;2012;1
Sathre, Roger;623798;Konferensbidrag;2013;0
Sathre, Roger;623807;Kapitel i bok, del av antologi;2013;1
Sathre, Roger;639368;Kapitel i bok, del av antologi;2013;0
Sathre, Roger;639525;Kapitel i bok, del av antologi;2013;0
Sathre, Roger;639531;Kapitel i bok, del av antologi;2013;0
Sathre, Roger;639536;Kapitel i bok, del av antologi;2013;0
Sathre, Roger;722284;Artikel i tidskrift;2014;2
Sathre, Roger;722288;Kapitel i bok, del av antologi;2014;1
Sathre, Roger;735223;Artikel i tidskrift;2014;1
Sathre, Roger;740661;Artikel i tidskrift;2014;2
Sathre, Roger;752744;Artikel i tidskrift;2015;1
Sathre, Roger;811388;Kapitel i bok, del av antologi;2015;1
Sattari, Setayesh;677497;Konferensbidrag;2015;1
Scaramuzzino, Gabriella;675531;Kapitel i bok, del av antologi;2012;0
Scaramuzzino, Gabriella;675540;Kapitel i bok, del av antologi;2011;1
Scarpa, Simone;705490;Kapitel i bok, del av antologi;2013;2
Scarpa, Simone;705514;Kapitel i bok, del av antologi;2013;2
Scarpa, Simone;705536;Artikel i tidskrift;2013;1
Scarpa, Simone;705558;Kapitel i bok, del av antologi;2011;0
Scarpa, Simone;705564;Kapitel i bok, del av antologi;2011;1
Scarpa, Simone;710807;Artikel i tidskrift;2015;2
Scarpa, Simone;782496;Artikel i tidskrift;2015;1
Scarpa, Simone;845433;Kapitel i bok, del av antologi;2015;2
Schager, Anna;790623;Artikel i tidskrift;2015;1
Schauerte, Tobias;639137;Artikel i tidskrift;2013;1
Schauerte, Tobias;639140;Artikel i tidskrift;2013;1
Schauerte, Tobias;720087;Konferensbidrag;2014;0
Schauerte, Tobias;805497;Konferensbidrag;2015;0
Schauerte, Tobias;805503;Artikel i tidskrift;2015;1
Schauerte, Tobias;805509;Artikel i tidskrift;2015;1
Schauerte, Tobias;872449;Konferensbidrag;2015;0
Schauerte, Tobias;872450;Konferensbidrag;2015;0
Schauerte, Tobias;916161;Konferensbidrag;2015;0
Schenker, Katarina;581292;Konferensbidrag;2012;0
Schenker, Katarina;678313;Kapitel i bok, del av antologi;2013;0
Schenker, Katarina;775075;Artikel i tidskrift;2014;1
Schenker, Katarina;881542;Kapitel i bok, del av antologi;2015;0
Schenker, Katarina;914192;Bok;2015;0
Schiebe, Christian;698560;Artikel i tidskrift;2014;1
Schildmeijer, Kristina;557750;Artikel i tidskrift;2012;1
Schildmeijer, Kristina;612561;Artikel i tidskrift;2013;1
Schildmeijer, Kristina;642678;Artikel, forskningsöversikt;2013;2
Schildmeijer, Kristina;664263;Artikel i tidskrift;2013;1
Schildmeijer, Kristina;664275;Artikel i tidskrift;2013;1
Schilling, Annika;649488;Kapitel i bok, del av antologi;2013;1
Schilling, Annika;800980;Konferensbidrag;2014;0
Schirrmacher, Beate;817511;Kapitel i bok, del av antologi;2015;0
Schirrmacher, Beate;817518;Kapitel i bok, del av antologi;2015;1
Schirrmacher, Beate;908064;Kapitel i bok, del av antologi;2015;1
Schirrmacher, Beate;908078;Kapitel i bok, del av antologi;2015;1
Schroter, Marie-Louise;653665;Artikel i tidskrift;2013;2
Schutz, Erica;972614;Artikel i tidskrift;2013;1
Schömer, Eva;654068;Kapitel i bok, del av antologi;2011;1
Schömer, Eva;654073;Kapitel i bok, del av antologi;2012;1
Schömer, Eva;654075;Artikel i tidskrift;2012;2
Schömer, Eva;654078;Kapitel i bok, del av antologi;2013;0
Schömer, Eva;654082;Kapitel i bok, del av antologi;2013;1
Schömer, Eva;654096;Konferensbidrag;2013;0
Schömer, Eva;684668;Kapitel i bok, del av antologi;2013;0
Schömer, Eva;745934;Kapitel i bok, del av antologi;2014;1
Schömer, Eva;754232;Kapitel i bok, del av antologi;2014;1
Schömer, Eva;762123;Kapitel i bok, del av antologi;2014;1
Schön, Thomas;765613;Artikel i tidskrift;2014;1
Schön, Thomas;781138;Artikel i tidskrift;2014;2
Schön, Thomas;911698;Artikel i tidskrift;2014;2
Sefidari, Hamid;631264;Konferensbidrag;2013;0
Sefidari, Hamid;703592;Artikel i tidskrift;2014;1
Sefidari, Hamid;734437;Artikel i tidskrift;2014;2
Sefidari, Hamid;805028;Konferensbidrag;2015;0
Seldén, Lars;608418;Kapitel i bok, del av antologi;2012;0
Seldén, Lars;743200;Kapitel i bok, del av antologi;2014;1
Sellbjer, Stefan;465713;Konferensbidrag;2011;0
Sellbjer, Stefan;533139;Kapitel i bok, del av antologi;2012;0
Sellbjer, Stefan;533147;Konferensbidrag;2011;0
Sellbjer, Stefan;608841;Artikel i tidskrift;2012;1
Sellbjer, Stefan;774174;Kapitel i bok, del av antologi;2014;0
Sellbjer, Stefan;774216;Artikel i tidskrift;2014;1
Semark, Birgitta;615485;Artikel i tidskrift;2013;1
Semark, Birgitta;663396;Artikel i tidskrift;2014;1
Semenova, Natalia;968049;Artikel i tidskrift;2015;0
Sengottaiyan, Palanivelu;536992;Artikel i tidskrift;2012;1
Sengottaiyan, Palanivelu;587472;Artikel i tidskrift;2013;2
Sengottaiyan, Palanivelu;638664;Artikel i tidskrift;2013;1
Serrano, Erik;409293;Artikel, forskningsöversikt;2011;1
Serrano, Erik;439341;Konferensbidrag;2011;0
Serrano, Erik;439437;Konferensbidrag;2011;0
Serrano, Erik;441562;Konferensbidrag;2011;0
Serrano, Erik;507771;Artikel i tidskrift;2011;0
Serrano, Erik;511608;Artikel i tidskrift;2012;1
Serrano, Erik;525518;Artikel i tidskrift;2013;1
Serrano, Erik;525538;Konferensbidrag;2014;1
Serrano, Erik;565346;Artikel i tidskrift;2012;2
Serrano, Erik;601374;Artikel i tidskrift;2013;1
Serrano, Erik;646142;Konferensbidrag;2013;1
Serrano, Erik;698547;Konferensbidrag;2014;1
Serrano, Erik;708882;Konferensbidrag;2012;0
Serrano, Erik;713746;Artikel i tidskrift;2014;1
Serrano, Erik;720005;Konferensbidrag;2014;0
Serrano, Erik;734448;Artikel i tidskrift;2014;1
Serrano, Erik;749751;Konferensbidrag;2014;0
Serrano, Erik;749754;Konferensbidrag;2014;0
Serrano, Erik;763109;Konferensbidrag;2014;0
Serrano, Erik;763114;Konferensbidrag;2014;0
Serrano, Erik;763150;Konferensbidrag;2014;0
Severson, Pernilla;910471;Kapitel i bok, del av antologi;2014;2
Severson, Pernilla;910472;Kapitel i bok, del av antologi;2014;2
Shevtsov, Stepan;783521;Konferensbidrag;2014;1
Shevtsov, Stepan;914017;Konferensbidrag;2015;1
Shevtsov, Stepan;914022;Konferensbidrag;2015;1
Shoravi, Siamak;355823;Kapitel i bok, del av antologi;2013;1
Shoravi, Siamak;468589;Artikel, forskningsöversikt;2011;1
Shoravi, Siamak;476452;Artikel i tidskrift;2012;1
Shoravi, Siamak;745466;Artikel i tidskrift;2014;1
Shpak, Oleksandr;805424;Konferensbidrag;2014;1
Shukur, Ghazi;359356;Artikel i tidskrift;2012;1
Shukur, Ghazi;466872;Artikel i tidskrift;2011;1
Shukur, Ghazi;466873;Artikel i tidskrift;2011;1
Shukur, Ghazi;466874;Artikel i tidskrift;2011;1
Shukur, Ghazi;466875;Artikel i tidskrift;2011;1
Shukur, Ghazi;466876;Artikel i tidskrift;2011;1
Shukur, Ghazi;466879;Artikel i tidskrift;2011;1
Shukur, Ghazi;466880;Artikel i tidskrift;2012;1
Shukur, Ghazi;466883;Artikel i tidskrift;2013;1
Shukur, Ghazi;466886;Artikel i tidskrift;2013;1
Shukur, Ghazi;466889;Artikel i tidskrift;2013;1
Shukur, Ghazi;490151;Artikel i tidskrift;2014;1
Shukur, Ghazi;490152;Artikel i tidskrift;2014;1
Shukur, Ghazi;541525;Artikel i tidskrift;2013;1
Shukur, Ghazi;571118;Artikel i tidskrift;2012;1
Shukur, Ghazi;580484;Artikel i tidskrift;2014;1
Shukur, Ghazi;580487;Artikel i tidskrift;2012;1
Shukur, Ghazi;580488;Artikel i tidskrift;2012;0
Shukur, Ghazi;580490;Artikel i tidskrift;2012;1
Shukur, Ghazi;580492;Artikel i tidskrift;2012;1
Shukur, Ghazi;580495;Artikel i tidskrift;2013;1
Shukur, Ghazi;616821;Artikel i tidskrift;2015;1
Shukur, Ghazi;627427;Artikel i tidskrift;2013;1
Shukur, Ghazi;656714;Artikel i tidskrift;2014;1
Shukur, Ghazi;656715;Artikel i tidskrift;2013;0
Shukur, Ghazi;756026;Artikel i tidskrift;2014;0
Shukur, Ghazi;756027;Artikel i tidskrift;2014;0
Shukur, Ghazi;756028;Artikel i tidskrift;2014;0
Shukur, Ghazi;756029;Artikel i tidskrift;2015;1
Shukur, Ghazi;795866;Artikel i tidskrift;2015;1
Shukur, Ghazi;800385;Artikel i tidskrift;2015;0
Shukur, Ghazi;808502;Artikel i tidskrift;2015;1
Silander, Charlotte;388430;Artikel i tidskrift;2011;2
Silander, Charlotte;507058;Kapitel i bok, del av antologi;2012;0
Silander, Charlotte;513920;Kapitel i bok, del av antologi;2012;0
Silander, Charlotte;578463;Artikel i tidskrift;2012;1
Silander, Charlotte;582797;Artikel i tidskrift;2013;2
Silander, Charlotte;755147;Konferensbidrag;2014;1
Silander, Charlotte;824917;Kapitel i bok, del av antologi;2015;1
Silander, Charlotte;824924;Kapitel i bok, del av antologi;2015;1
Silander, Charlotte;859623;Kapitel i bok, del av antologi;2015;1
Silander, Daniel;287016;Artikel i tidskrift;2012;1
Silander, Daniel;441670;Artikel i tidskrift;2011;1
Silander, Daniel;441671;Konferensbidrag;2011;0
Silander, Daniel;441672;Konferensbidrag;2011;0
Silander, Daniel;441673;Konferensbidrag;2011;0
Silander, Daniel;441674;Konferensbidrag;2011;0
Silander, Daniel;441676;Bok;2011;0
Silander, Daniel;446988;Kapitel i bok, del av antologi;2011;1
Silander, Daniel;503890;Artikel i tidskrift;2012;2
Silander, Daniel;510130;Konferensbidrag;2012;0
Silander, Daniel;527712;Artikel i tidskrift;2012;0
Silander, Daniel;528367;Bok;2013;1
Silander, Daniel;532913;Bok;2012;1
Silander, Daniel;555937;Artikel i tidskrift;2013;0
Silander, Daniel;555938;Konferensbidrag;2012;0
Silander, Daniel;563942;Artikel i tidskrift;2012;0
Silander, Daniel;615963;Konferensbidrag;2013;0
Silander, Daniel;623214;Artikel i tidskrift;2013;0
Silander, Daniel;635635;Artikel i tidskrift;2013;1
Silander, Daniel;637640;Artikel i tidskrift;2013;0
Silander, Daniel;727332;Artikel i tidskrift;2014;0
Silander, Daniel;728151;Artikel i tidskrift;2014;0
Silander, Daniel;733077;Kapitel i bok, del av antologi;2014;1
Silander, Daniel;735627;Konferensbidrag;2014;0
Silander, Daniel;794393;Artikel i tidskrift;2015;1
Silander, Daniel;809262;Kapitel i bok, del av antologi;2015;2
Silander, Daniel;809265;Kapitel i bok, del av antologi;2015;2
Silander, Daniel;809266;Kapitel i bok, del av antologi;2015;2
Silander, Daniel;809268;Kapitel i bok, del av antologi;2015;2
Silander, Daniel;809270;Kapitel i bok, del av antologi;2015;2
Silander, Daniel;809276;Kapitel i bok, del av antologi;2015;0
Silander, Daniel;809321;Konferensbidrag;2014;0
Silander, Daniel;824917;Kapitel i bok, del av antologi;2015;1
Silander, Daniel;824921;Kapitel i bok, del av antologi;2015;1
Silander, Daniel;824924;Kapitel i bok, del av antologi;2015;1
Silander, Daniel;866827;Kapitel i bok, del av antologi;2015;0
Silander, Daniel;903442;Kapitel i bok, del av antologi;2015;0
Silander, Daniel;952080;Kapitel i bok, del av antologi;2015;2
Silfverhielm, Magnus;713746;Artikel i tidskrift;2014;1
Siméus, Jenny;748509;Artikel i tidskrift;2014;2
Siméus, Jenny;814879;Artikel i tidskrift;2015;1
Siméus, Jenny;883330;Kapitel i bok, del av antologi;2015;2
Sivefors, Per;401867;Konferensbidrag;2011;0
Sivefors, Per;445397;Konferensbidrag;2011;0
Sivefors, Per;445400;Konferensbidrag;2011;0
Sivefors, Per;510777;Artikel i tidskrift;2011;0
Sivefors, Per;533557;Artikel i tidskrift;2012;2
Sivefors, Per;533559;Konferensbidrag;2012;0
Sivefors, Per;562249;Konferensbidrag;2012;0
Sivefors, Per;604589;Kapitel i bok, del av antologi;2013;2
Sivefors, Per;640579;Kapitel i bok, del av antologi;2013;1
Sivefors, Per;643095;Artikel i tidskrift;2013;2
Sivefors, Per;645560;Kapitel i bok, del av antologi;2013;1
Sivefors, Per;737746;Kapitel i bok, del av antologi;2014;1
Sivefors, Per;745588;Kapitel i bok, del av antologi;2014;2
Sivefors, Per;805391;Kapitel i bok, del av antologi;2015;1
Sivefors, Per;930696;Kapitel i bok, del av antologi;2013;1
Siwertsson, Christina;428678;Artikel i tidskrift;2011;0
Sjödén, Therese;476299;Artikel i tidskrift;2011;1
Sjödén, Therese;530074;Konferensbidrag;2012;0
Sjödén, Therese;636311;Artikel i tidskrift;2013;1
Sjölander, Jonas;436939;Kapitel i bok, del av antologi;2011;2
Sjölander, Jonas;619837;Kapitel i bok, del av antologi;2013;0
Sjölander, Jonas;704133;Bok;2014;0
Sjölander, Jonas;704135;Kapitel i bok, del av antologi;2014;0
Sjölin, Mats;526845;Artikel i tidskrift;2012;1
Sjölin, Mats;616248;Bok;2013;1
Sjöqvist, Sarah;853757;Artikel i tidskrift;2015;0
Sjöstedt, Johanna;577139;Artikel i tidskrift;2012;2
Sjöstedt, Johanna;605180;Artikel i tidskrift;2012;1
Sjöstedt, Johanna;615459;Artikel i tidskrift;2013;2
Sjöstedt, Johanna;681115;Artikel i tidskrift;2013;1
Sjöstedt, Johanna;720307;Artikel i tidskrift;2014;2
Sjöstedt, Johanna;821453;Artikel i tidskrift;2015;1
Sjöstedt, Johanna;843072;Artikel i tidskrift;2015;2
Sjöstrand, Glenn;399923;Kapitel i bok, del av antologi;2011;1
Sjöstrand, Glenn;491093;Kapitel i bok, del av antologi;2012;0
Sjöstrand, Glenn;532641;Konferensbidrag;2011;0
Sjöstrand, Glenn;609956;Konferensbidrag;2012;0
Sjöstrand, Glenn;678838;Artikel i tidskrift;2013;1
Sjöstrand, Glenn;720479;Kapitel i bok, del av antologi;2014;1
Sjöstrand, Glenn;732370;Artikel i tidskrift;2014;0
Sjöstrand, Glenn;883466;Konferensbidrag;2012;0
Sjöstrand, Glenn;883469;Konferensbidrag;2015;0
Skeppstedt, Maria;844970;Konferensbidrag;2015;1
Skeppstedt, Maria;844975;Konferensbidrag;2015;1
Skeppstedt, Maria;858316;Konferensbidrag;2015;0
Skillmark, Mikael;924948;Artikel i tidskrift;2015;1
Skoglund, Astrid;707296;Kapitel i bok, del av antologi;2013;0
Skoglund, Peter;802134;Konferensbidrag;2011;0
Skott, Jeppe;478187;Artikel i tidskrift;2011;1
Skott, Jeppe;478528;Konferensbidrag;2011;1
Skott, Jeppe;639673;Artikel i tidskrift;2013;2
Skott, Jeppe;639677;Kapitel i bok, del av antologi;2015;1
Skott, Jeppe;639678;Kapitel i bok, del av antologi;2015;2
Skott, Jeppe;639683;Konferensbidrag;2013;0
Skott, Jeppe;639697;Bok;2012;1
Skott, Jeppe;639699;Bok;2013;1
Skott, Jeppe;639701;Bok;2013;1
Skott, Jeppe;639703;Bok;2013;1
Skott, Jeppe;639705;Bok;2013;1
Skott, Jeppe;720194;Konferensbidrag;2013;0
Skott, Jeppe;915268;Kapitel i bok, del av antologi;2015;1
Skott, Jeppe;915269;Konferensbidrag;2015;1
Skott, Jeppe;915393;Konferensbidrag;2015;0
Smirthwaite, Goldina;693906;Artikel i tidskrift;2014;1
Snöberg, Jan;639126;Konferensbidrag;2013;1
Snöberg, Jan;709739;Artikel i tidskrift;2014;1
Sollervall, Håkan;398828;Konferensbidrag;2011;0
Sollervall, Håkan;398829;Konferensbidrag;2011;0
Sollervall, Håkan;432888;Konferensbidrag;2011;0
Sollervall, Håkan;461511;Konferensbidrag;2011;1
Sollervall, Håkan;461512;Konferensbidrag;2011;1
Sollervall, Håkan;474798;Konferensbidrag;2011;1
Sollervall, Håkan;477470;Konferensbidrag;2012;1
Sollervall, Håkan;513349;Konferensbidrag;2012;1
Sollervall, Håkan;530246;Konferensbidrag;2012;0
Sollervall, Håkan;530249;Artikel i tidskrift;2015;1
